sku_id,location_name,at site,,at transit,at wh,sales_30_days,sales_60_days,sales_90_days,sku name,catalog_price,brands,category,assortment_group,markets,seasons,styles,size,department_name,department_external_id,product_name
P00295-02491A-022-08,Store #29,0,,0,0,0,0,0,PLAYERA NIÑO PRINT - SF CRAYOLA SURFO A 022-BEIGE 8,299,SEÑOR FROGS,PLAYERA,PLAYERA_SEÑOR FROGS_INFANTIL MASCULINO,INFANTIL,PRIMAVERA 2024,MANGA CORTA,8,Moda,1,PLAYERA NIÑO PRINT - SF CRAYOLA SURFO A 022-BEIGE
P99820-01290A-127-65,Store #18,0,,0,0,0,0,0,PLAY ÑO COMBIN - SF PALMERAS HAWAII A 127-AZUL S,299,SEÑOR FROGS,PLAYERA,PLAYERA_SEÑOR FROGS_INFANTIL MASCULINO,INFANTIL MASCULINO,PRIMAVERA 2022,MANGA CORTA,S,Moda,1,PLAY ÑO COMBIN - SF PALMERAS HAWAII A 127-AZUL
P73278-02965A-014-10,Store #29,0,,3,0,3,4,4,PLAYERA NIÑO ALGODÓN - SF AUTHENTIC SKETCH A 014-AZUL 10,299,SEÑOR FROGS,PLAYERA,PLAYERA_SEÑOR FROGS_INFANTIL MASCULINO,INFANTIL MASCULINO,PRIMAVERA 2025,MANGA CORTA,10,Linea,2,PLAYERA NIÑO ALGODÓN - SF AUTHENTIC SKETCH A 014-AZUL
P00130-20009A-211-63,Store #29,0,,1,9,3,8,11,PLAYERA BÁSICA INFANTIL - SF WORLD FAMOSO CH A 211-ROJO L,219,SEÑOR FROGS,PLAYERA,PLAYERA_SEÑOR FROGS_INFANTIL MASCULINO,INFANTIL MASCULINO,PRIMAVERA 2019,MANGA CORTA,L,Linea,2,PLAYERA BÁSICA INFANTIL - SF WORLD FAMOSO CH A 211-ROJO
P20416-03016A-023-04,Store #8,2,,0,15,0,0,0,PLAYERA NIÑO 2 TONOS - SF CRAYOLA SKETCH A 023-BLANCO 4,359,SEÑOR FROGS,PLAYERA,PLAYERA_SEÑOR FROGS_INFANTIL MASCULINO,INFANTIL MASCULINO,PRIMAVERA 2025,MANGA CORTA,4,Moda,1,PLAYERA NIÑO 2 TONOS - SF CRAYOLA SKETCH A 023-BLANCO
P00130-02813A-173-64,Store #3,0,,0,,0,0,0,PLAYERA BÁSICA INFANTIL - SF LUCHAS A 173-NEGRO M,209,SEÑOR FROGS,PLAYERA,PLAYERA_SEÑOR FROGS_INFANTIL MASCULINO,INFANTIL MASCULINO,INVIERNO 2024,MANGA CORTA,M,Linea,2,PLAYERA BÁSICA INFANTIL - SF LUCHAS A 173-NEGRO
P99921-03019A-023-04,Store #9,2,,0,14,1,1,1,PLAY ÑO MANGA LARGA - SF READY TO GO A 023-BLANCO 4,379,SEÑOR FROGS,PLAYERA,PLAYERA_SEÑOR FROGS_INFANTIL MASCULINO,INFANTIL MASCULINO,PRIMAVERA 2025,MANGA LARGA,4,Moda,1,PLAY ÑO MANGA LARGA - SF READY TO GO A 023-BLANCO
P00130-02247A-223-65,Store #15,2,,0,29,9,18,21,PLAYERA BÁSICA INFANTIL - SF FROGENCIO 83 A 223-VERDE S,219,SEÑOR FROGS,PLAYERA,PLAYERA_SEÑOR FROGS_INFANTIL MASCULINO,INFANTIL MASCULINO,VERANO 2023,MANGA CORTA,S,Linea,2,PLAYERA BÁSICA INFANTIL - SF FROGENCIO 83 A 223-VERDE
P73278-02505A-145-06,Store #10,0,,0,0,0,0,0,PLAYERA NIÑO ALGODÓN - SF ON VACATION A 145-AZUL 6,299,SEÑOR FROGS,PLAYERA,PLAYERA_SEÑOR FROGS_INFANTIL MASCULINO,INFANTIL MASCULINO,VERANO 2024,MANGA CORTA,6,Linea,2,PLAYERA NIÑO ALGODÓN - SF ON VACATION A 145-AZUL
P00130-02952A-173-65,Store #3,0,,0,,0,0,0,PLAYERA BÁSICA INFANTIL - SF SCRATCHES FL A 173-NEGRO S,199,SEÑOR FROGS,PLAYERA,PLAYERA_SEÑOR FROGS_INFANTIL MASCULINO,INFANTIL MASCULINO,VERANO 2024,MANGA CORTA,S,Linea,2,PLAYERA BÁSICA INFANTIL - SF SCRATCHES FL A 173-NEGRO
P01055-01512A-223-04,Store #3,0,,0,,0,0,0,PLAYERA ÑO M LARGA - SF RANITA CODOS A 223-VERDE 4,379,SEÑOR FROGS,PLAYERA,PLAYERA_SEÑOR FROGS_INFANTIL MASCULINO,INFANTIL BEBE MASCULINO,VERANO 2022,MANGA LARGA,4,Moda,1,PLAYERA ÑO M LARGA - SF RANITA CODOS A 223-VERDE
P00148-02586A-201-04,Store #8,0,,0,0,0,0,0,PLAYERA INFANTIL PREMIUM - SF HOOPER KID A 201-AZUL 4,299,SEÑOR FROGS,PLAYERA,PLAYERA_SEÑOR FROGS_INFANTIL MASCULINO,INFANTIL MASCULINO,PRIMAVERA 2024,MANGA CORTA,4,Linea,2,PLAYERA INFANTIL PREMIUM - SF HOOPER KID A 201-AZUL
P00130-02952A-173-69,Store #20,0,,0,0,0,0,0,PLAYERA BÁSICA INFANTIL - SF SCRATCHES FL A 173-NEGRO XL,199,SEÑOR FROGS,PLAYERA,PLAYERA_SEÑOR FROGS_INFANTIL MASCULINO,INFANTIL MASCULINO,VERANO 2024,MANGA CORTA,XL,Linea,2,PLAYERA BÁSICA INFANTIL - SF SCRATCHES FL A 173-NEGRO
P00130-01303A-219-65,Store #6,0,,0,0,0,0,0,PLAYERA BÁSICA INFANTIL - SF HOME SCHOOL A 219-AZUL S,199,SEÑOR FROGS,PLAYERA,PLAYERA_SEÑOR FROGS_INFANTIL MASCULINO,INFANTIL MASCULINO,PRIMAVERA 2022,MANGA CORTA,S,Linea,2,PLAYERA BÁSICA INFANTIL - SF HOME SCHOOL A 219-AZUL
P73278-02505A-145-08,Store #8,0,,0,0,0,0,0,PLAYERA NIÑO ALGODÓN - SF ON VACATION A 145-AZUL 8,299,SEÑOR FROGS,PLAYERA,PLAYERA_SEÑOR FROGS_INFANTIL MASCULINO,INFANTIL MASCULINO,VERANO 2024,MANGA CORTA,8,Linea,2,PLAYERA NIÑO ALGODÓN - SF ON VACATION A 145-AZUL
P00148-02555A-265-04,Store #13,0,,0,0,0,0,0,PLAYERA INFANTIL PREMIUM - SF SKATEBOARDING A 265-GRIS 4,299,SEÑOR FROGS,PLAYERA,PLAYERA_SEÑOR FROGS_INFANTIL MASCULINO,INFANTIL,INVIERNO 2023,MANGA CORTA,4,Linea,2,PLAYERA INFANTIL PREMIUM - SF SKATEBOARDING A 265-GRIS
P00148-16920A-201-10,Store #26,0,,0,0,0,0,0,PLAYERA INFANTIL PREMIUM - SF MEETING A 201-AZUL 10,299,SEÑOR FROGS,PLAYERA,PLAYERA_SEÑOR FROGS_INFANTIL MASCULINO,INFANTIL,PRIMAVERA 2017,MANGA CORTA,10,Linea,2,PLAYERA INFANTIL PREMIUM - SF MEETING A 201-AZUL
P20671-01834A-023-10,Store #8,0,,0,0,0,0,0,PLAYERA NIÑO FULL PRINT - SF RIDE THE WAVE A 023-BLANCO 10,329,SEÑOR FROGS,PLAYERA,PLAYERA_SEÑOR FROGS_INFANTIL MASCULINO,INFANTIL MASCULINO,PRIMAVERA 2023,MANGA CORTA,10,Moda,1,PLAYERA NIÑO FULL PRINT - SF RIDE THE WAVE A 023-BLANCO
P00130-01586A-211-64,Store #7,0,,0,0,0,0,0,PLAYERA BÁSICA INFANTIL - SF BREAK TIME 22 CH A 211-ROJO M,239,SEÑOR FROGS,PLAYERA,PLAYERA_SEÑOR FROGS_INFANTIL MASCULINO,INFANTIL MASCULINO,PRIMAVERA 2022,MANGA CORTA,M,Linea,2,PLAYERA BÁSICA INFANTIL - SF BREAK TIME 22 CH A 211-ROJO
P00148-04447A-201-10,Store #1,0,,0,0,0,0,0,PLAYERA INFANTIL PREMIUM - SF RANA SPORT RETRO OUT A 201-AZUL 10,159,SEÑOR FROGS,PLAYERA,PLAYERA_SEÑOR FROGS_INFANTIL MASCULINO,INFANTIL MASCULINO,PRIMAVERA 2024,MANGA CORTA,10,Linea,2,PLAYERA INFANTIL PREMIUM - SF RANA SPORT RETRO OUT A 201-AZUL
P99820-01290A-127-69,Store #5,0,,0,0,0,0,0,PLAY ÑO COMBIN - SF PALMERAS HAWAII A 127-AZUL XL,299,SEÑOR FROGS,PLAYERA,PLAYERA_SEÑOR FROGS_INFANTIL MASCULINO,INFANTIL MASCULINO,PRIMAVERA 2022,MANGA CORTA,XL,Moda,1,PLAY ÑO COMBIN - SF PALMERAS HAWAII A 127-AZUL
P00130-03035A-201-66,Store #4,0,,0,0,0,0,0,PLAYERA BÁSICA INFANTIL - SF TODO BIEN CH A 201-AZUL 2X,209,SEÑOR FROGS,PLAYERA,PLAYERA_SEÑOR FROGS_INFANTIL MASCULINO,INFANTIL MASCULINO,INVIERNO 2024,MANGA CORTA,2X,Linea,2,PLAYERA BÁSICA INFANTIL - SF TODO BIEN CH A 201-AZUL
P99842-16110A-241-64,Store #22,0,,0,0,0,0,0,PLAYERA DE NIÑO - SF FRANKIE A 241-VINO M,309,SEÑOR FROGS,PLAYERA,PLAYERA_SEÑOR FROGS_INFANTIL MASCULINO,INFANTIL MASCULINO,PRIMAVERA 2021,MANGA CORTA,M,Linea,2,PLAYERA DE NIÑO - SF FRANKIE A 241-VINO
P00148-03006A-173-08,Store #3,0,,0,,0,0,0,PLAYERA INFANTIL PREMIUM - SF BASKET FLAME A 173-NEGRO 8,299,SEÑOR FROGS,PLAYERA,PLAYERA_SEÑOR FROGS_INFANTIL MASCULINO,INFANTIL MASCULINO,INVIERNO 2024,MANGA CORTA,8,Linea,2,PLAYERA INFANTIL PREMIUM - SF BASKET FLAME A 173-NEGRO
P20416-02265A-014-04,Store #21,0,,0,0,0,0,0,PLAYERA NIÑO 2 TONOS - SF SURFO PALMERAS A 014-AZUL 4,299,SEÑOR FROGS,PLAYERA,PLAYERA_SEÑOR FROGS_INFANTIL MASCULINO,INFANTIL,INVIERNO 2023,MANGA CORTA,4,Moda,1,PLAYERA NIÑO 2 TONOS - SF SURFO PALMERAS A 014-AZUL
P00130-03196A-201-66,Store #14,0,,0,0,0,11,11,PLAYERA BÁSICA INFANTIL - SF CARNAVAL CH 25 A 201-AZUL 2X,209,SEÑOR FROGS,PLAYERA,PLAYERA_SEÑOR FROGS_INFANTIL MASCULINO,INFANTIL MASCULINO,PRIMAVERA 2025,MANGA CORTA,2X,Linea,2,PLAYERA BÁSICA INFANTIL - SF CARNAVAL CH 25 A 201-AZUL
P00130-18926A-173-64,Store #20,0,,0,0,0,0,0,PLAYERA BÁSICA INFANTIL - SF BIKE FESTIVAL INF A 173-NEGRO M,199,SEÑOR FROGS,PLAYERA,PLAYERA_SEÑOR FROGS_INFANTIL MASCULINO,INFANTIL MASCULINO,PRIMAVERA 2018,MANGA CORTA,M,Linea,2,PLAYERA BÁSICA INFANTIL - SF BIKE FESTIVAL INF A 173-NEGRO
P00130-18926A-173-69,Store #7,0,,0,0,0,0,0,PLAYERA BÁSICA INFANTIL - SF BIKE FESTIVAL INF A 173-NEGRO XL,199,SEÑOR FROGS,PLAYERA,PLAYERA_SEÑOR FROGS_INFANTIL MASCULINO,INFANTIL MASCULINO,PRIMAVERA 2018,MANGA CORTA,XL,Linea,2,PLAYERA BÁSICA INFANTIL - SF BIKE FESTIVAL INF A 173-NEGRO
P99921-03019A-023-04,Store #22,3,,0,26,6,6,6,PLAY ÑO MANGA LARGA - SF READY TO GO A 023-BLANCO 4,379,SEÑOR FROGS,PLAYERA,PLAYERA_SEÑOR FROGS_INFANTIL MASCULINO,INFANTIL MASCULINO,PRIMAVERA 2025,MANGA LARGA,4,Moda,1,PLAY ÑO MANGA LARGA - SF READY TO GO A 023-BLANCO
P00130-02605A-173-66,Store #27,4,,0,11,5,9,10,PLAYERA BÁSICA INFANTIL - SF SCRATCHES A 173-NEGRO 2X,219,SEÑOR FROGS,PLAYERA,PLAYERA_SEÑOR FROGS_INFANTIL MASCULINO,INFANTIL MASCULINO,VERANO 2024,MANGA CORTA,2X,Linea,2,PLAYERA BÁSICA INFANTIL - SF SCRATCHES A 173-NEGRO
P99842-02096A-241-63,Store #4,0,,0,0,0,0,0,PLAYERA DE NIÑO - SF BIG WAVE A 241-VINO L,309,SEÑOR FROGS,PLAYERA,PLAYERA_SEÑOR FROGS_INFANTIL MASCULINO,INFANTIL MASCULINO,INVIERNO 2022,MANGA CORTA,L,Linea,2,PLAYERA DE NIÑO - SF BIG WAVE A 241-VINO
P01055-02119A-066-10,Store #13,0,,0,0,0,0,0,PLAYERA ÑO M LARGA - SF RANA SURF CODO A 066-GRIS 10,379,SEÑOR FROGS,PLAYERA,PLAYERA_SEÑOR FROGS_INFANTIL MASCULINO,INFANTIL MASCULINO,VERANO 2023,MANGA LARGA,10,Moda,1,PLAYERA ÑO M LARGA - SF RANA SURF CODO A 066-GRIS
P99820-01290A-127-65,Store #24,0,,0,0,0,0,0,PLAY ÑO COMBIN - SF PALMERAS HAWAII A 127-AZUL S,299,SEÑOR FROGS,PLAYERA,PLAYERA_SEÑOR FROGS_INFANTIL MASCULINO,INFANTIL MASCULINO,PRIMAVERA 2022,MANGA CORTA,S,Moda,1,PLAY ÑO COMBIN - SF PALMERAS HAWAII A 127-AZUL
P00130-03448A-120-69,Store #28,0,,0,0,0,0,0,PLAYERA BÁSICA INFANTIL - SF CUADRICULADO V12 A 120-AZUL XL,159,SEÑOR FROGS,PLAYERA,PLAYERA_SEÑOR FROGS_INFANTIL MASCULINO,INFANTIL MASCULINO,PRIMAVERA - VERANO 2012,MANGA CORTA,XL,Linea,2,PLAYERA BÁSICA INFANTIL - SF CUADRICULADO V12 A 120-AZUL
P00130-18577A-211-64,Store #3,0,,0,,0,0,0,PLAYERA BÁSICA INFANTIL - SF COOL COLOR A 211-ROJO M,159,SEÑOR FROGS,PLAYERA,PLAYERA_SEÑOR FROGS_INFANTIL MASCULINO,INFANTIL MASCULINO,SIN TEMPORADA,MANGA CORTA,M,Linea,2,PLAYERA BÁSICA INFANTIL - SF COOL COLOR A 211-ROJO
P00148-01495A-265-04,Store #21,0,,0,0,0,0,0,PLAYERA INFANTIL PREMIUM - SF RANA RAYADA A 265-GRIS 4,299,SEÑOR FROGS,PLAYERA,PLAYERA_SEÑOR FROGS_INFANTIL MASCULINO,INFANTIL,VERANO 2023,MANGA CORTA,4,Linea,2,PLAYERA INFANTIL PREMIUM - SF RANA RAYADA A 265-GRIS
P00130-03035A-201-63,Store #12,0,,0,0,0,0,0,PLAYERA BÁSICA INFANTIL - SF TODO BIEN CH A 201-AZUL L,209,SEÑOR FROGS,PLAYERA,PLAYERA_SEÑOR FROGS_INFANTIL MASCULINO,INFANTIL MASCULINO,INVIERNO 2024,MANGA CORTA,L,Linea,2,PLAYERA BÁSICA INFANTIL - SF TODO BIEN CH A 201-AZUL
P73278-02769A-417-04,Store #22,3,,0,16,1,1,1,PLAYERA NIÑO ALGODÓN - SF FROGENCIO KELLY CH A 417-MAMEY 4,299,SEÑOR FROGS,PLAYERA,PLAYERA_SEÑOR FROGS_INFANTIL MASCULINO,INFANTIL MASCULINO,VERANO 2024,MANGA CORTA,4,Linea,2,PLAYERA NIÑO ALGODÓN - SF FROGENCIO KELLY CH A 417-MAMEY
P73278-02980A-445-12,Store #2,0,,0,0,2,9,9,PLAYERA NIÑO ALGODÓN - SF FRANJA RANAS A 445-PISTACHE 12,299,SEÑOR FROGS,PLAYERA,PLAYERA_SEÑOR FROGS_INFANTIL MASCULINO,INFANTIL MASCULINO,PRIMAVERA 2025,MANGA CORTA,12,Linea,2,PLAYERA NIÑO ALGODÓN - SF FRANJA RANAS A 445-PISTACHE
P00130-02815A-173-65,Store #24,0,,0,0,0,0,0,PLAYERA BÁSICA INFANTIL - SF MOTORCYCLES 2024 A 173-NEGRO S,199,SEÑOR FROGS,PLAYERA,PLAYERA_SEÑOR FROGS_INFANTIL MASCULINO,INFANTIL MASCULINO,PRIMAVERA 2024,MANGA CORTA,S,Linea,2,PLAYERA BÁSICA INFANTIL - SF MOTORCYCLES 2024 A 173-NEGRO
P00716-01509A-014-06,Store #7,0,,0,0,0,0,0,PLAYERA NIÑO FULL PRINT - SF PALMERIO SURF A 014-AZUL 6,309,SEÑOR FROGS,PLAYERA,PLAYERA_SEÑOR FROGS_INFANTIL MASCULINO,INFANTIL MASCULINO,VERANO 2022,MANGA CORTA,6,Moda,1,PLAYERA NIÑO FULL PRINT - SF PALMERIO SURF A 014-AZUL
P73278-02378A-383-06,Store #18,0,,0,0,0,0,0,PLAYERA NIÑO ALGODÓN - SF ALGO BIEN A 383-BEIGE 6,299,SEÑOR FROGS,PLAYERA,PLAYERA_SEÑOR FROGS_INFANTIL MASCULINO,INFANTIL MASCULINO,INVIERNO 2023,MANGA CORTA,6,Linea,2,PLAYERA NIÑO ALGODÓN - SF ALGO BIEN A 383-BEIGE
P00130-02571A-023-63,Store #3,0,,0,,0,0,0,PLAYERA BÁSICA INFANTIL - SF RANA ACUARELA A 023-BLANCO L,219,SEÑOR FROGS,PLAYERA,PLAYERA_SEÑOR FROGS_INFANTIL MASCULINO,INFANTIL,PRIMAVERA 2024,MANGA CORTA,L,Linea,2,PLAYERA BÁSICA INFANTIL - SF RANA ACUARELA A 023-BLANCO
P99842-06324A-219-69,Store #4,0,,0,0,0,0,0,PLAYERA DE NIÑO - SF ISLA VINTAGE A 219-AZUL XL,299,SEÑOR FROGS,PLAYERA,PLAYERA_SEÑOR FROGS_INFANTIL MASCULINO,INFANTIL MASCULINO,VERANO 2023,MANGA CORTA,XL,Linea,2,PLAYERA DE NIÑO - SF ISLA VINTAGE A 219-AZUL
P00130-02815A-173-64,Store #13,0,,0,0,0,0,0,PLAYERA BÁSICA INFANTIL - SF MOTORCYCLES 2024 A 173-NEGRO M,199,SEÑOR FROGS,PLAYERA,PLAYERA_SEÑOR FROGS_INFANTIL MASCULINO,INFANTIL MASCULINO,PRIMAVERA 2024,MANGA CORTA,M,Linea,2,PLAYERA BÁSICA INFANTIL - SF MOTORCYCLES 2024 A 173-NEGRO
P99898-00764A-066-06,Store #19,0,,0,0,0,0,0,PLAY ÑO RANGLAN - SF TEXTURA TIKI A 066-GRIS 6,299,SEÑOR FROGS,PLAYERA,PLAYERA_SEÑOR FROGS_INFANTIL MASCULINO,INFANTIL MASCULINO,INVIERNO 2021,MANGA CORTA,6,Moda,1,PLAY ÑO RANGLAN - SF TEXTURA TIKI A 066-GRIS
P01055-02119A-066-04,Store #6,0,,0,0,0,0,0,PLAYERA ÑO M LARGA - SF RANA SURF CODO A 066-GRIS 4,379,SEÑOR FROGS,PLAYERA,PLAYERA_SEÑOR FROGS_INFANTIL MASCULINO,INFANTIL MASCULINO,VERANO 2023,MANGA LARGA,4,Moda,1,PLAYERA ÑO M LARGA - SF RANA SURF CODO A 066-GRIS
P73278-15709A-152-04,Store #9,0,,0,0,0,0,0,PLAYERA NIÑO ALGODÓN - SF BICYCLE SURF A 152-AMARILLO 4,299,SEÑOR FROGS,PLAYERA,PLAYERA_SEÑOR FROGS_INFANTIL MASCULINO,INFANTIL,INVIERNO 2023,MANGA CORTA,4,Linea,2,PLAYERA NIÑO ALGODÓN - SF BICYCLE SURF A 152-AMARILLO
P20671-00826A-173-08,Store #21,0,,0,0,0,0,0,PLAYERA NIÑO FULL PRINT - SF COMIX A 173-NEGRO 8,299,SEÑOR FROGS,PLAYERA,PLAYERA_SEÑOR FROGS_INFANTIL MASCULINO,INFANTIL MASCULINO,PRIMAVERA 2021,MANGA CORTA,8,Moda,1,PLAYERA NIÑO FULL PRINT - SF COMIX A 173-NEGRO
P99921-02489A-211-10,Store #10,0,,0,0,0,0,0,PLAY ÑO MANGA LARGA - SF OFF ROAD CUATRI A 211-ROJO 10,329,SEÑOR FROGS,PLAYERA,PLAYERA_SEÑOR FROGS_INFANTIL MASCULINO,INFANTIL,PRIMAVERA 2024,MANGA LARGA,10,Moda,1,PLAY ÑO MANGA LARGA - SF OFF ROAD CUATRI A 211-ROJO
P00130-02813A-173-65,Store #3,0,,0,,0,0,0,PLAYERA BÁSICA INFANTIL - SF LUCHAS A 173-NEGRO S,209,SEÑOR FROGS,PLAYERA,PLAYERA_SEÑOR FROGS_INFANTIL MASCULINO,INFANTIL MASCULINO,INVIERNO 2024,MANGA CORTA,S,Linea,2,PLAYERA BÁSICA INFANTIL - SF LUCHAS A 173-NEGRO
P99842-14135A-241-63,Store #1,0,,0,0,0,0,0,PLAYERA DE NIÑO - SF SPORT DEPARTMENT A 241-VINO L,299,SEÑOR FROGS,PLAYERA,PLAYERA_SEÑOR FROGS_INFANTIL MASCULINO,INFANTIL MASCULINO,INVIERNO 2023,MANGA CORTA,L,Linea,2,PLAYERA DE NIÑO - SF SPORT DEPARTMENT A 241-VINO
P00130-18926A-173-66,Store #17,0,,0,0,0,0,0,PLAYERA BÁSICA INFANTIL - SF BIKE FESTIVAL INF A 173-NEGRO 2X,199,SEÑOR FROGS,PLAYERA,PLAYERA_SEÑOR FROGS_INFANTIL MASCULINO,INFANTIL MASCULINO,PRIMAVERA 2018,MANGA CORTA,2X,Linea,2,PLAYERA BÁSICA INFANTIL - SF BIKE FESTIVAL INF A 173-NEGRO
P99921-02729A-034-10,Store #27,0,,0,0,0,0,0,PLAY ÑO MANGA LARGA - SF TIPO MANGA A 034-BLANCO/NEGRO 10,359,SEÑOR FROGS,PLAYERA,PLAYERA_SEÑOR FROGS_INFANTIL MASCULINO,INFANTIL MASCULINO,VERANO 2024,MANGA LARGA,10,Moda,1,PLAY ÑO MANGA LARGA - SF TIPO MANGA A 034-BLANCO/NEGRO
P00130-02247A-223-65,Store #25,0,,0,0,0,0,0,PLAYERA BÁSICA INFANTIL - SF FROGENCIO 83 A 223-VERDE S,219,SEÑOR FROGS,PLAYERA,PLAYERA_SEÑOR FROGS_INFANTIL MASCULINO,INFANTIL MASCULINO,VERANO 2023,MANGA CORTA,S,Linea,2,PLAYERA BÁSICA INFANTIL - SF FROGENCIO 83 A 223-VERDE
P99898-00764A-066-10,Store #6,0,,0,0,0,0,0,PLAY ÑO RANGLAN - SF TEXTURA TIKI A 066-GRIS 10,299,SEÑOR FROGS,PLAYERA,PLAYERA_SEÑOR FROGS_INFANTIL MASCULINO,INFANTIL MASCULINO,INVIERNO 2021,MANGA CORTA,10,Moda,1,PLAY ÑO RANGLAN - SF TEXTURA TIKI A 066-GRIS
P20416-02846A-014-08,Store #26,0,,0,0,0,0,0,PLAYERA NIÑO 2 TONOS - SF SEEK ADVENTURE A 014-AZUL 8,359,SEÑOR FROGS,PLAYERA,PLAYERA_SEÑOR FROGS_INFANTIL MASCULINO,INFANTIL MASCULINO,INVIERNO 2024,MANGA CORTA,8,Moda,1,PLAYERA NIÑO 2 TONOS - SF SEEK ADVENTURE A 014-AZUL
P99921-02729A-034-06,Store #26,0,,0,0,0,0,0,PLAY ÑO MANGA LARGA - SF TIPO MANGA A 034-BLANCO/NEGRO 6,359,SEÑOR FROGS,PLAYERA,PLAYERA_SEÑOR FROGS_INFANTIL MASCULINO,INFANTIL MASCULINO,VERANO 2024,MANGA LARGA,6,Moda,1,PLAY ÑO MANGA LARGA - SF TIPO MANGA A 034-BLANCO/NEGRO
P73278-02379A-145-08,Store #19,0,,0,0,0,0,0,PLAYERA NIÑO ALGODÓN - SF AESTHETIC A 145-AZUL 8,299,SEÑOR FROGS,PLAYERA,PLAYERA_SEÑOR FROGS_INFANTIL MASCULINO,INFANTIL,INVIERNO 2023,MANGA CORTA,8,Linea,2,PLAYERA NIÑO ALGODÓN - SF AESTHETIC A 145-AZUL
P20671-00826A-173-08,Store #14,0,,0,0,0,0,0,PLAYERA NIÑO FULL PRINT - SF COMIX A 173-NEGRO 8,299,SEÑOR FROGS,PLAYERA,PLAYERA_SEÑOR FROGS_INFANTIL MASCULINO,INFANTIL MASCULINO,PRIMAVERA 2021,MANGA CORTA,8,Moda,1,PLAYERA NIÑO FULL PRINT - SF COMIX A 173-NEGRO
P00295-02491A-022-10,Store #28,0,,0,0,0,0,0,PLAYERA NIÑO PRINT - SF CRAYOLA SURFO A 022-BEIGE 10,299,SEÑOR FROGS,PLAYERA,PLAYERA_SEÑOR FROGS_INFANTIL MASCULINO,INFANTIL,PRIMAVERA 2024,MANGA CORTA,10,Moda,1,PLAYERA NIÑO PRINT - SF CRAYOLA SURFO A 022-BEIGE
P00130-03172A-224-65,Store #30,0,,0,0,4,9,12,PLAYERA BÁSICA INFANTIL - SF FROGS AUTHENTIC A 224-VERDE S,219,SEÑOR FROGS,PLAYERA,PLAYERA_SEÑOR FROGS_INFANTIL MASCULINO,INFANTIL MASCULINO,PRIMAVERA 2025,MANGA CORTA,S,Linea,2,PLAYERA BÁSICA INFANTIL - SF FROGS AUTHENTIC A 224-VERDE
P00130-03172A-224-69,Store #13,0,,0,0,0,1,1,PLAYERA BÁSICA INFANTIL - SF FROGS AUTHENTIC A 224-VERDE XL,219,SEÑOR FROGS,PLAYERA,PLAYERA_SEÑOR FROGS_INFANTIL MASCULINO,INFANTIL MASCULINO,PRIMAVERA 2025,MANGA CORTA,XL,Linea,2,PLAYERA BÁSICA INFANTIL - SF FROGS AUTHENTIC A 224-VERDE
P00716-01509A-014-10,Store #26,0,,0,0,0,0,0,PLAYERA NIÑO FULL PRINT - SF PALMERIO SURF A 014-AZUL 10,309,SEÑOR FROGS,PLAYERA,PLAYERA_SEÑOR FROGS_INFANTIL MASCULINO,INFANTIL MASCULINO,VERANO 2022,MANGA CORTA,10,Moda,1,PLAYERA NIÑO FULL PRINT - SF PALMERIO SURF A 014-AZUL
P99842-16110A-241-64,Store #9,0,,0,0,0,0,0,PLAYERA DE NIÑO - SF FRANKIE A 241-VINO M,309,SEÑOR FROGS,PLAYERA,PLAYERA_SEÑOR FROGS_INFANTIL MASCULINO,INFANTIL MASCULINO,PRIMAVERA 2021,MANGA CORTA,M,Linea,2,PLAYERA DE NIÑO - SF FRANKIE A 241-VINO
P00130-03196A-201-66,Store #21,0,,0,0,0,0,0,PLAYERA BÁSICA INFANTIL - SF CARNAVAL CH 25 A 201-AZUL 2X,209,SEÑOR FROGS,PLAYERA,PLAYERA_SEÑOR FROGS_INFANTIL MASCULINO,INFANTIL MASCULINO,PRIMAVERA 2025,MANGA CORTA,2X,Linea,2,PLAYERA BÁSICA INFANTIL - SF CARNAVAL CH 25 A 201-AZUL
P73278-02965A-014-04,Store #4,1,,0,0,0,0,0,PLAYERA NIÑO ALGODÓN - SF AUTHENTIC SKETCH A 014-AZUL 4,299,SEÑOR FROGS,PLAYERA,PLAYERA_SEÑOR FROGS_INFANTIL MASCULINO,INFANTIL MASCULINO,PRIMAVERA 2025,MANGA CORTA,4,Linea,2,PLAYERA NIÑO ALGODÓN - SF AUTHENTIC SKETCH A 014-AZUL
P99921-01837A-023-06,Store #9,0,,0,0,0,0,0,PLAY ÑO MANGA LARGA - SF WAVE CIRCULO A 023-BLANCO 6,359,SEÑOR FROGS,PLAYERA,PLAYERA_SEÑOR FROGS_INFANTIL MASCULINO,INFANTIL MASCULINO,PRIMAVERA 2023,MANGA LARGA,6,Moda,1,PLAY ÑO MANGA LARGA - SF WAVE CIRCULO A 023-BLANCO
P91165-02727A-067-10,Store #20,0,,0,0,0,0,0,PLAY ÑO BICOLOR - SF FALLING FROGS A 067-GRIS JASPE 10,359,SEÑOR FROGS,PLAYERA,PLAYERA_SEÑOR FROGS_INFANTIL MASCULINO,INFANTIL MASCULINO,VERANO 2024,MANGA CORTA,10,Moda,1,PLAY ÑO BICOLOR - SF FALLING FROGS A 067-GRIS JASPE
