sku_id,location_id,crnt_site_qty,crnt_transit_qty,crnt_source_location_site_qty,sales_30_days,sales_60_days,sales_90_days,sku.name,sku.external_id,catalog_cost,catalog_price,brands,category,assortment_group,markets,seasons,styles,size,department_name,product_name,loc.name
5dc2851c-b85d-5e56-8fec-af93d073ce5e,cc4b01b9-adaa-5d70-8fbe-f227d148c884,0.000,0.000,0.000,0.000,0.000,0.000,PLAYERA HOMBRE SLUB  - SF RETROFUNK A 482-VERDE 2X,P10045-01340A-482-66,0.000,399.000,SEÑOR FROGS,PLAYERA,PLAYERA_SEÑOR FROGS_ADULTO-ADOLESCENTE MASCULINO,ADULTO-ADOLESCENTE MASCULINO,INVIERNO 2021,MANGA CORTA,2X,Linea,PLAYERA HOMBRE SLUB  - SF RETROFUNK A 482-VERDE,ACA2
7960340e-ae2a-5ccc-a5ff-32ce8ddb9853,7f9a10e5-ce48-5b80-8090-b192cf52640f,0.000,0.000,0.000,0.000,0.000,0.000,PLAYERA BÁSICA ALGODÓN - SF BAD BOYS CLUB A 023-BLANCO L,P00122-01804A-023-63,0.000,259.000,SEÑOR FROGS,PLAYERA,PLAYERA_SEÑOR FROGS_ADULTO-ADOLESCENTE MASCULINO,ADULTO-ADOLESCENTE,INVIERNO 2022,MANGA CORTA,L,Linea,PLAYERA BÁSICA ALGODÓN - SF BAD BOYS CLUB A 023-BLANCO,ALMACEN CANCUN
06886384-12e1-5454-98ff-7f2c489eb2c7,3aef7a25-bde0-590e-9940-528e8f31da03,0.000,0.000,0.000,0.000,0.000,0.000,PLAYERA BÁSICA ALGODÓN - SF ATRACCION H A 211-ROJO L,P00122-02136A-211-63,0.000,249.000,SEÑOR FROGS,PLAYERA,PLAYERA_SEÑOR FROGS_ADULTO-ADOLESCENTE MASCULINO,ADULTO-ADOLESCENTE MASCULINO,PRIMAVERA 2023,MANGA CORTA,L,Linea,PLAYERA BÁSICA ALGODÓN - SF ATRACCION H A 211-ROJO,ALMACEN COZUMEL
96dfe1cc-5966-5777-b2bd-58e5beda65c1,14d0eb14-64d3-59cb-9cd9-a466f778bb91,0.000,0.000,0.000,0.000,0.000,0.000,PLAYERA HOMBRE MOCK TWIST - SF PLAYA SUNSET A 211-ROJO 2X,P00062-02457A-211-66,0.000,399.000,SEÑOR FROGS,PLAYERA,PLAYERA_SEÑOR FROGS_ADULTO-ADOLESCENTE MASCULINO,ADULTO-ADOLESCENTE MASCULINO,VERANO 2023,MANGA CORTA,2X,Linea,PLAYERA HOMBRE MOCK TWIST - SF PLAYA SUNSET A 211-ROJO,ISLA
82e5bb07-20d3-5db9-a4c5-ab5b3b99bd56,038b98d4-55c6-5318-8090-3508e8a22ad3,0.000,0.000,0.000,0.000,0.000,0.000,PLAY H BLOQUE C BOLSA - SF TIPO SIGN BORD CH A 120-AZUL S,P90533-19828A-120-65,152.590,399.000,SEÑOR FROGS,PLAYERA,PLAYERA_SEÑOR FROGS_ADULTO-ADOLESCENTE MASCULINO,ADULTO-ADOLESCENTE MASCULINO,PRIMAVERA 2019,MANGA CORTA,S,Moda,PLAY H BLOQUE C BOLSA - SF TIPO SIGN BORD CH A 120-AZUL,M10
2664e2df-d7ec-5030-a206-cea0dcfea963,2a96238c-52ca-5ab4-b96c-ea62436baeac,0.000,0.000,0.000,0.000,0.000,0.000,PLAYERA HOMBRE PREMIUM FIT - SF SPRING BREAK 22 A 211-ROJO 2X,P00151-01426A-211-66,0.000,419.000,SEÑOR FROGS,CUELLO REDONDO,PLAYERA_SEÑOR FROGS_ADULTO-ADOLESCENTE MASCULINO,ADULTO-ADOLESCENTE MASCULINO,PRIMAVERA 2022,MANGA CORTA,2X,Linea,PLAYERA HOMBRE PREMIUM FIT - SF SPRING BREAK 22 A 211-ROJO,PV6
6cabd412-9d27-5222-8000-8df81203f196,2a96238c-52ca-5ab4-b96c-ea62436baeac,0.000,0.000,0.000,0.000,0.000,0.000,PLAY H JASPE C RED - SF TWILL A 121-MARINO JASPE XL,P79976-03385A-121-69,0.000,329.000,SEÑOR FROGS,PLAYERA,PLAYERA_SEÑOR FROGS_ADULTO-ADOLESCENTE MASCULINO,ADULTO-ADOLESCENTE MASCULINO,VERANO 2025,MANGA CORTA,XL,Linea,PLAY H JASPE C RED - SF TWILL A 121-121,PV6
7b1ddf47-0352-535a-9489-eeda48bfd92b,7fafaa29-ecbd-5488-bbb1-adc47866303e,0.000,0.000,0.000,0.000,0.000,0.000,PLAYERA CAB SUBLIM - SF POLAROIDS A 022-BEIGE XL,P00230-02612A-022-69,137.690,459.000,SEÑOR FROGS,PLAYERA,PLAYERA_SEÑOR FROGS_ADULTO-ADOLESCENTE MASCULINO,ADULTO-ADOLESCENTE,PRIMAVERA 2024,MANGA CORTA,XL,Moda,PLAYERA CAB SUBLIM - SF POLAROIDS A 022-BEIGE,ACA5
a6ca948c-48ba-5cad-a3db-e47e80beae39,30926152-fa7a-5485-8639-fa222de0d3f1,0.000,0.000,0.000,0.000,0.000,0.000,PLAYERA HOMBRE 2 FIBRAS - SF CLASSICS 83 A 219-AZUL XL,P00156-00904A-219-69,0.000,429.000,SEÑOR FROGS,PLAYERA,PLAYERA_SEÑOR FROGS_ADULTO-ADOLESCENTE MASCULINO,ADULTO-ADOLESCENTE MASCULINO,VERANO 2020,MANGA CORTA,XL,Linea,PLAYERA HOMBRE 2 FIBRAS - SF CLASSICS 83 A 219-AZUL,M06
7d60ed58-65b2-5add-be0c-9a4525d04206,380cf9aa-9cf4-54d4-84b6-56ab9dc7be6d,0.000,0.000,0.000,0.000,0.000,0.000,PLAY CAB C RED - SF ACUATICO STREET A 219-AZUL S,P00414-01633A-219-65,0.000,429.000,SEÑOR FROGS,PLAYERA,PLAYERA_SEÑOR FROGS_ADULTO-ADOLESCENTE MASCULINO,ADULTO-ADOLESCENTE MASCULINO,INVIERNO 2022,MANGA CORTA,S,Moda,PLAY CAB C RED - SF ACUATICO STREET A 219-AZUL,ALMACEN PLAYA
9fc81d3f-4166-5866-8222-b63e0c768154,3b5ae158-07c7-520d-9498-9bf33cbcc0c0,0.000,0.000,0.000,0.000,0.000,0.000,PLAYERA HOMBRE COMBINADA - SF GAVIOTAS PALMERAS SUBL A 066-GRIS 2X,P00442-00767A-066-66,0.000,459.000,SEÑOR FROGS,PLAYERA,PLAYERA_SEÑOR FROGS_ADULTO-ADOLESCENTE MASCULINO,ADULTO-ADOLESCENTE MASCULINO,INVIERNO 2021,MANGA CORTA,2X,Moda,PLAYERA HOMBRE COMBINADA - SF GAVIOTAS PALMERAS SUBL A 066-GRIS,ALMACEN ISLA MUJERES
5981a9cd-643b-522a-9b0b-233d9f5e010f,5fa41a78-7ac2-5949-a3ce-2e3fb2eeae7a,0.000,0.000,0.000,0.000,0.000,1.000,PLAY CAB MODA - SF FROGENCIO PERFILES A 025-BLANCO/AZUL XL,P20427-02901A-025-69,154.090,459.000,SEÑOR FROGS,PLAYERA,PLAYERA_SEÑOR FROGS_ADULTO-ADOLESCENTE MASCULINO,ADULTO-ADOLESCENTE MASCULINO,INVIERNO 2024,MANGA CORTA,XL,Moda,PLAY CAB MODA - SF FROGENCIO PERFILES A 025-BLANCO/AZUL,M09
77fd3d79-747f-525d-a065-677675e1e3a0,14d0eb14-64d3-59cb-9cd9-a466f778bb91,0.000,0.000,0.000,0.000,0.000,0.000,PLAYERA HOMBRE MOCK TWIST - SF VINTAGE SURFERS A 022-BEIGE L,P00062-18340A-022-63,0.000,399.000,SEÑOR FROGS,PLAYERA,PLAYERA_SEÑOR FROGS_ADULTO-ADOLESCENTE MASCULINO,ADULTO-ADOLESCENTE,INVIERNO 2023,MANGA CORTA,L,Linea,PLAYERA HOMBRE MOCK TWIST - SF VINTAGE SURFERS A 022-BEIGE,ISLA
48826e35-6177-5f92-8d52-c227f8575410,0754002b-418b-598b-bb00-bfb5b5c67fec,0.000,0.000,0.000,0.000,0.000,0.000,PLAYERA BÁSICA ALGODÓN - SF ANDERSON DRINKING TEAM P15 A 173-NEGRO M,P00122-06947A-173-64,69.910,319.000,SEÑOR FROGS,PLAYERA,PLAYERA_SEÑOR FROGS_ADULTO-ADOLESCENTE MASCULINO,ADULTO-ADOLESCENTE,VERANO 2019,MANGA CORTA,M,Linea,PLAYERA BÁSICA ALGODÓN - SF ANDERSON DRINKING TEAM P15 A 173-NEGRO,M02
a7b0588d-d89e-5317-a762-3774f43ad4c9,7f9a10e5-ce48-5b80-8090-b192cf52640f,0.000,0.000,0.000,0.000,0.000,0.000,PLAYERA RANGLAN MANGA LARGA - SF MOTO SHOP A 265-GRIS L,P99851-01635A-265-63,0.000,499.000,SEÑOR FROGS,PLAYERA,PLAYERA_SEÑOR FROGS_ADULTO-ADOLESCENTE MASCULINO,ADULTO-ADOLESCENTE MASCULINO,INVIERNO 2022,MANGA LARGA,L,Moda,PLAYERA RANGLAN MANGA LARGA - SF MOTO SHOP A 265-GRIS,ALMACEN CANCUN
dfaff39c-09e0-527d-b601-f5fe6a0e648c,3b5ae158-07c7-520d-9498-9bf33cbcc0c0,0.000,0.000,0.000,0.000,0.000,0.000,PLAYERA HOMBRE PREMIUM - SF HANG LOOSE OUT A 094-AZUL XL,P00125-03934A-094-69,0.000,199.000,SEÑOR FROGS,PLAYERA,PLAYERA_SEÑOR FROGS_ADULTO-ADOLESCENTE MASCULINO,ADULTO-ADOLESCENTE MASCULINO,PRIMAVERA 2024,MANGA CORTA,XL,Linea,PLAYERA HOMBRE PREMIUM - SF HANG LOOSE OUT A 094-AZUL,ALMACEN ISLA MUJERES
b8bccfa7-3235-5079-aaea-f617ad87f067,3b5ae158-07c7-520d-9498-9bf33cbcc0c0,0.000,0.000,0.000,0.000,0.000,0.000,PLAYERA HOMBRE PREMIUM - SF FIN DE SEMANA A 173-NEGRO 2X,P00125-02257A-173-66,117.790,399.000,SEÑOR FROGS,PLAYERA,PLAYERA_SEÑOR FROGS_ADULTO-ADOLESCENTE MASCULINO,ADULTO-ADOLESCENTE,VERANO 2023,MANGA CORTA,2X,Linea,PLAYERA HOMBRE PREMIUM - SF FIN DE SEMANA A 173-NEGRO,ALMACEN ISLA MUJERES
4d9c9e38-b2b6-551f-8e23-084612164145,d764df12-a1b1-5a44-9b7a-8f68dcfbdab2,0.000,0.000,0.000,0.000,0.000,0.000,PLAYERA BÁSICA ALGODÓN - SF OLD TIME BIKERS A 173-NEGRO L,P00122-01606A-173-63,0.000,329.000,SEÑOR FROGS,PLAYERA,PLAYERA_SEÑOR FROGS_ADULTO-ADOLESCENTE MASCULINO,ADULTO-ADOLESCENTE,PRIMAVERA 2023,MANGA CORTA,L,Linea,PLAYERA BÁSICA ALGODÓN - SF OLD TIME BIKERS A 173-NEGRO,FORUM
6decac52-970d-5aa8-ad9b-e3269b669d73,5fa41a78-7ac2-5949-a3ce-2e3fb2eeae7a,0.000,0.000,0.000,0.000,0.000,0.000,PLAY H 2 BLOQUES CR - SF FROGENCIO SURFERO A 155-NARANJA 2X,P20426-02477A-155-66,154.930,429.000,SEÑOR FROGS,PLAYERA,PLAYERA_SEÑOR FROGS_ADULTO-ADOLESCENTE MASCULINO,ADULTO-ADOLESCENTE,PRIMAVERA 2024,MANGA CORTA,2X,Moda,PLAY H 2 BLOQUES CR - SF FROGENCIO SURFERO A 155-NARANJA,M09
31cc3efd-335f-51e1-ab95-c12a6d97b2d3,7f9a10e5-ce48-5b80-8090-b192cf52640f,0.000,0.000,0.000,0.000,0.000,0.000,PLAYERA HOMBRE JASPE - SF BOARD RENTALS A 121-121 L,P10047-01343A-121-63,0.000,399.000,SEÑOR FROGS,CUELLO REDONDO,PLAYERA_SEÑOR FROGS_ADULTO-ADOLESCENTE MASCULINO,ADULTO-ADOLESCENTE MASCULINO,INVIERNO 2021,MANGA CORTA,L,Linea,PLAYERA HOMBRE JASPE - SF BOARD RENTALS A 121-121,ALMACEN CANCUN
81cc93c0-8b95-5f5b-97e5-293f1196799c,380cf9aa-9cf4-54d4-84b6-56ab9dc7be6d,0.000,0.000,0.000,0.000,0.000,0.000,PLAYERA HOMBRE ALGODÓN - SF HEY FROGS A 417-MAMEY 2X,P73277-03189A-417-66,0.000,399.000,SEÑOR FROGS,PLAYERA,PLAYERA_SEÑOR FROGS_ADULTO-ADOLESCENTE MASCULINO,ADULTO-ADOLESCENTE MASCULINO,VERANO 2025,MANGA CORTA,2X,Linea,PLAYERA HOMBRE ALGODÓN - SF HEY FROGS A 417-MAMEY,ALMACEN PLAYA
55bd988d-e82b-57f7-881e-90244a38d015,7ec53026-31fa-5c7e-91fa-07c748eb272c,0.000,0.000,0.000,0.000,0.000,0.000,PLAYERA BÁSICA ALGODÓN - SF SCRATCHES FL A 173-NEGRO M,P00122-02952A-173-64,69.640,259.000,SEÑOR FROGS,PLAYERA,PLAYERA_SEÑOR FROGS_ADULTO-ADOLESCENTE MASCULINO,ADULTO-ADOLESCENTE MASCULINO,VERANO 2024,MANGA CORTA,M,Linea,PLAYERA BÁSICA ALGODÓN - SF SCRATCHES FL A 173-NEGRO,ALMACEN MAZATLAN - CABOS
02e4d47d-70f1-5ce4-89fd-b61b0aad824c,a388dc74-8f38-5063-847e-39868a747e31,0.000,0.000,0.000,0.000,0.000,0.000,PLAYERA RANGLAN MANGA LARGA - SF MOTO SHOP A 120-AZUL S,P99851-01635A-120-65,0.000,499.000,SEÑOR FROGS,PLAYERA,PLAYERA_SEÑOR FROGS_ADULTO-ADOLESCENTE MASCULINO,ADULTO-ADOLESCENTE MASCULINO,INVIERNO 2022,MANGA LARGA,S,Moda,PLAYERA RANGLAN MANGA LARGA - SF MOTO SHOP A 120-AZUL,M04
ab279437-c376-5f2d-9dff-ad5c6ee6ca64,d764df12-a1b1-5a44-9b7a-8f68dcfbdab2,0.000,0.000,0.000,0.000,0.000,0.000,PLAYERA HOMBRE PREMIUM FIT - SF NO BAD DAYS A 173-NEGRO L,P00151-01605A-173-63,0.000,399.000,SEÑOR FROGS,PLAYERA,PLAYERA_SEÑOR FROGS_ADULTO-ADOLESCENTE MASCULINO,ADULTO-ADOLESCENTE MASCULINO,VERANO 2024,MANGA CORTA,L,Linea,PLAYERA HOMBRE PREMIUM FIT - SF NO BAD DAYS A 173-NEGRO,FORUM
1c0c3071-bbd5-5bcb-8d49-c110ad8a5c06,9e6158f0-778f-5cae-8b6c-05449b191eca,0.000,0.000,0.000,0.000,0.000,0.000,PLAYERA HOMBRE ALGODÓN - SF CRAFT BEER FL. A 417-MAMEY XL,P73277-02799A-417-69,95.920,379.000,SEÑOR FROGS,PLAYERA,PLAYERA_SEÑOR FROGS_ADULTO-ADOLESCENTE MASCULINO,ADULTO-ADOLESCENTE MASCULINO,PRIMAVERA 2024,MANGA CORTA,XL,Linea,PLAYERA HOMBRE ALGODÓN - SF CRAFT BEER FL. A 417-MAMEY,PUNTA LANGOSTA
15a6b8e3-f5bf-5b6e-aff8-5fc33094d796,107ec559-50b7-599a-81ad-1023f377776f,0.000,0.000,0.000,0.000,0.000,0.000,PLAYERA HOMBRE SLUB  - SF RETROFUNK A 482-VERDE M,P10045-01340A-482-64,0.000,399.000,SEÑOR FROGS,PLAYERA,PLAYERA_SEÑOR FROGS_ADULTO-ADOLESCENTE MASCULINO,ADULTO-ADOLESCENTE MASCULINO,INVIERNO 2021,MANGA CORTA,M,Linea,PLAYERA HOMBRE SLUB  - SF RETROFUNK A 482-VERDE,M03
47f47e50-042e-5b66-a99b-b9b13c98d373,038b98d4-55c6-5318-8090-3508e8a22ad3,0.000,0.000,0.000,0.000,0.000,0.000,PLAYERA BÁSICA ALGODÓN - SF SURF REPAIR A 120-AZUL L,P00122-16005A-120-63,0.000,319.000,SEÑOR FROGS,PLAYERA,PLAYERA_SEÑOR FROGS_ADULTO-ADOLESCENTE MASCULINO,ADULTO-ADOLESCENTE MASCULINO,PRIMAVERA 2017,MANGA CORTA,L,Linea,PLAYERA BÁSICA ALGODÓN - SF SURF REPAIR A 120-AZUL,M10
5eb401a6-e990-57fc-8ed5-975547119a17,107ec559-50b7-599a-81ad-1023f377776f,0.000,0.000,0.000,0.000,0.000,0.000,PLAY H CR JASPEADA - SF LOGO SURFING A 000-S/C M,P74104-18228A-000-64,0.000,399.000,SEÑOR FROGS,PLAYERA,PLAYERA_SEÑOR FROGS_ADULTO-ADOLESCENTE MASCULINO,ADULTO-ADOLESCENTE MASCULINO,INVIERNO 2024,MANGA CORTA,M,Linea,PLAY H CR JASPEADA - SF LOGO SURFING A 000-S/C,M03
60720686-c64e-5f70-af41-8098d5601a7f,42e3d76f-5315-580b-a90d-67d8834b31ce,0.000,0.000,0.000,0.000,0.000,0.000,PLAY ADOL CR COLOM  - SF SURFO TRIBAL A 417-MAMEY M,P89880-02780A-417-64,0.000,349.000,SEÑOR FROGS,PLAYERA,PLAYERA_SEÑOR FROGS_ADULTO-ADOLESCENTE MASCULINO,ADULTO-ADOLESCENTE MASCULINO,VERANO 2024,MANGA CORTA,M,Linea,PLAY ADOL CR COLOM  - SF SURFO TRIBAL A 417-MAMEY,ALMACEN MAZATLAN
73e220eb-d5d1-5311-8786-78b11f55e7aa,0754002b-418b-598b-bb00-bfb5b5c67fec,0.000,0.000,0.000,0.000,0.000,0.000,PLAYERA HOMBRE PREMIUM FIT - SF PLAYAZO FAM A 211-ROJO S,P00151-00152A-211-65,0.000,419.000,SEÑOR FROGS,PLAYERA,PLAYERA_SEÑOR FROGS_ADULTO-ADOLESCENTE MASCULINO,ADULTO-ADOLESCENTE MASCULINO,VERANO 2021,MANGA CORTA,S,Linea,PLAYERA HOMBRE PREMIUM FIT - SF PLAYAZO FAM A 211-ROJO,M02
06368f42-c3a9-5cd2-9c2b-897fe5172bed,038b98d4-55c6-5318-8090-3508e8a22ad3,0.000,0.000,0.000,0.000,0.000,0.000,PLAYERA HOMBRE PREMIUM FIT - SF BEER TASTER HOPS A 094-AZUL S,P00151-00860A-094-65,0.000,419.000,SEÑOR FROGS,PLAYERA,PLAYERA_SEÑOR FROGS_ADULTO-ADOLESCENTE MASCULINO,ADULTO-ADOLESCENTE MASCULINO,INVIERNO 2020,MANGA CORTA,S,Linea,PLAYERA HOMBRE PREMIUM FIT - SF BEER TASTER HOPS A 094-AZUL,M10
4eb994a4-e411-5f4d-b5c5-7373736ce0cb,cc4b01b9-adaa-5d70-8fbe-f227d148c884,0.000,0.000,0.000,0.000,0.000,0.000,PLAYERA BÁSICA ALGODÓN - SF PLAY BALL 22 A 211-ROJO L,P00122-01798A-211-63,0.000,249.000,SEÑOR FROGS,PLAYERA,PLAYERA_SEÑOR FROGS_ADULTO-ADOLESCENTE MASCULINO,ADULTO-ADOLESCENTE MASCULINO,INVIERNO 2022,MANGA CORTA,L,Linea,PLAYERA BÁSICA ALGODÓN - SF PLAY BALL 22 A 211-ROJO,ACA2
03fc2ff8-afcb-52a7-a870-ce8c553a96cb,d19cda86-e40a-50b7-844c-53c5c679ad38,0.000,0.000,0.000,0.000,0.000,0.000,PLAYERA HOMBRE PREMIUM FIT - SF SPORT OUT 2 A 211-ROJO S,P00151-01321A-211-65,0.000,399.000,SEÑOR FROGS,PLAYERA,PLAYERA_SEÑOR FROGS_ADULTO-ADOLESCENTE MASCULINO,ADULTO-ADOLESCENTE MASCULINO,PRIMAVERA 2022,MANGA CORTA,S,Linea,PLAYERA HOMBRE PREMIUM FIT - SF SPORT OUT 2 A 211-ROJO,PLAYA 1
c0943727-a81e-511d-b9d5-c2963b8d52d1,2a96238c-52ca-5ab4-b96c-ea62436baeac,0.000,0.000,0.000,0.000,0.000,0.000,PLAYERA H SUBLI - SF CRACKELEADO A 173-NEGRO S,P01024-01487A-173-65,0.000,429.000,SEÑOR FROGS,PLAYERA,PLAYERA_SEÑOR FROGS_ADULTO-ADOLESCENTE MASCULINO,ADULTO-ADOLESCENTE MASCULINO,VERANO 2022,MANGA CORTA,S,Moda,PLAYERA H SUBLI - SF CRACKELEADO A 173-NEGRO,PV6
68aa7233-5fd3-52dc-adda-f948833b9a2d,b46a3bdb-7375-53d8-b012-2732e5e0ac09,0.000,0.000,0.000,0.000,0.000,0.000,PLAYERA HOMBRE ALGODÓN - SF BEACH PATROL A 223-VERDE XL,P73277-03393A-223-69,0.000,399.000,SEÑOR FROGS,PLAYERA,PLAYERA_SEÑOR FROGS_ADULTO-ADOLESCENTE MASCULINO,ADULTO-ADOLESCENTE MASCULINO,VERANO 2025,MANGA CORTA,XL,Linea,PLAYERA HOMBRE ALGODÓN - SF BEACH PATROL A 223-VERDE,PLAYA 4
927cf6bf-684d-5bd8-b368-37a394f44339,7f9a10e5-ce48-5b80-8090-b192cf52640f,0.000,0.000,0.000,0.000,0.000,0.000,PLAY CAB DIGI CONTRAS - SF OVALO PALMERAS A 154-MULTICOLOR M,P99834-01319A-154-64,0.000,329.000,SEÑOR FROGS,CUELLO REDONDO,PLAYERA_SEÑOR FROGS_ADULTO-ADOLESCENTE MASCULINO,ADULTO-ADOLESCENTE MASCULINO,PRIMAVERA 2022,MANGA CORTA,M,Moda,PLAY CAB DIGI CONTRAS - SF OVALO PALMERAS A 154-MULTICOLOR,ALMACEN CANCUN
9c3d8429-f97c-5073-97ce-653afe9c451b,7ec53026-31fa-5c7e-91fa-07c748eb272c,0.000,0.000,0.000,0.000,0.000,0.000,PLAYERA HOMBRE PREMIUM - SF SIN STRESS A 094-AZUL L,P00125-02446A-094-63,0.000,399.000,SEÑOR FROGS,PLAYERA,PLAYERA_SEÑOR FROGS_ADULTO-ADOLESCENTE MASCULINO,ADULTO-ADOLESCENTE,PRIMAVERA 2024,MANGA CORTA,L,Linea,PLAYERA HOMBRE PREMIUM - SF SIN STRESS A 094-AZUL,ALMACEN MAZATLAN - CABOS
7e43df0b-2eff-56aa-9ce1-3dad55d66c15,a388dc74-8f38-5063-847e-39868a747e31,0.000,0.000,0.000,0.000,0.000,0.000,PLAYERA HOMBRE PREMIUM FIT - SF BEER TASTER HOPS A 094-AZUL XL,P00151-00860A-094-69,0.000,419.000,SEÑOR FROGS,PLAYERA,PLAYERA_SEÑOR FROGS_ADULTO-ADOLESCENTE MASCULINO,ADULTO-ADOLESCENTE MASCULINO,INVIERNO 2020,MANGA CORTA,XL,Linea,PLAYERA HOMBRE PREMIUM FIT - SF BEER TASTER HOPS A 094-AZUL,M04
68aad664-d651-5560-bdae-9f78f85c990f,14d0eb14-64d3-59cb-9cd9-a466f778bb91,0.000,0.000,0.000,0.000,0.000,0.000,PLAYERA BÁSICA ALGODÓN - SF VIVA MEXICO A 023-BLANCO M,P00122-02070A-023-64,0.000,249.000,SEÑOR FROGS,PLAYERA,PLAYERA_SEÑOR FROGS_ADULTO-ADOLESCENTE MASCULINO,ADULTO-ADOLESCENTE,PRIMAVERA 2023,MANGA CORTA,M,Linea,PLAYERA BÁSICA ALGODÓN - SF VIVA MEXICO A 023-BLANCO,ISLA
509dfd31-4272-544f-91f2-107051da179c,f89c56fe-7031-55d6-ae29-c301a141864b,1.000,0.000,0.000,0.000,2.000,3.000,PLAY H CR JASPEADA - SF LOGO SURFING A 201-REY L,P74104-18228A-201-63,73.810,399.000,SEÑOR FROGS,PLAYERA,PLAYERA_SEÑOR FROGS_ADULTO-ADOLESCENTE MASCULINO,INFANTIL MASCULINO,INVIERNO 2024,MANGA CORTA,L,Linea,PLAY H CR JASPEADA - SF LOGO SURFING A 201-AZUL,M01
3ce0c89f-16a5-5fc4-904d-ed03837b591f,3aef7a25-bde0-590e-9940-528e8f31da03,0.000,0.000,0.000,0.000,0.000,0.000,PLAYERA BÁSICA ALGODÓN - SF CARNAVAL REY A 173-NEGRO L,P00122-01360A-173-63,0.000,239.000,SEÑOR FROGS,CUELLO REDONDO,PLAYERA_SEÑOR FROGS_ADULTO-ADOLESCENTE MASCULINO,ADULTO-ADOLESCENTE MASCULINO,PRIMAVERA 2022,MANGA CORTA,L,Linea,PLAYERA BÁSICA ALGODÓN - SF CARNAVAL REY A 173-NEGRO,ALMACEN COZUMEL
0ae5ad34-fc98-5300-9e41-7338feb54b37,380cf9aa-9cf4-54d4-84b6-56ab9dc7be6d,0.000,0.000,0.000,0.000,0.000,0.000,PLAYERA BÁSICA ALGODÓN - SF LETRAS COZUMEL P19 A 173-NEGRO S,P00122-00078A-173-65,0.000,319.000,SEÑOR FROGS,PLAYERA,PLAYERA_SEÑOR FROGS_ADULTO-ADOLESCENTE MASCULINO,ADULTO-ADOLESCENTE MASCULINO,PRIMAVERA 2019,MANGA CORTA,S,Linea,PLAYERA BÁSICA ALGODÓN - SF LETRAS COZUMEL P19 A 173-NEGRO,ALMACEN PLAYA
d2bdd42d-1901-57e7-8d7f-601b180124ba,b46a3bdb-7375-53d8-b012-2732e5e0ac09,0.000,0.000,0.000,0.000,0.000,0.000,PLAYERA BÁSICA ALGODÓN - SF VALLARTA ANDE A 023-BLANCO M,P00122-19083A-023-64,66.990,299.000,SEÑOR FROGS,PLAYERA,PLAYERA_SEÑOR FROGS_ADULTO-ADOLESCENTE MASCULINO,ADULTO-ADOLESCENTE,VERANO 2018,MANGA CORTA,M,Linea,PLAYERA BÁSICA ALGODÓN - SF VALLARTA ANDE A 023-BLANCO,PLAYA 4
99ccb08a-4223-5526-b766-3f086833a2b9,0754002b-418b-598b-bb00-bfb5b5c67fec,0.000,0.000,0.000,0.000,0.000,0.000,PLAYERA HOMBRE PREMIUM FIT - SF HIPPIE FROGS A 216-ROSA L,P00151-03396A-216-63,0.000,399.000,SEÑOR FROGS,PLAYERA,PLAYERA_SEÑOR FROGS_ADULTO-ADOLESCENTE MASCULINO,ADULTO-ADOLESCENTE MASCULINO,VERANO 2025,MANGA CORTA,L,Linea,PLAYERA HOMBRE PREMIUM FIT - SF HIPPIE FROGS A 216-ROSA,M02
244b1002-99e9-570a-9447-678972e871f2,75e41a2b-2226-5eb4-ba7d-b4a584e9d901,0.000,0.000,,0.000,0.000,0.000,PLAYERA BÁSICA ALGODÓN - SF PIXELEADO A 265-GRIS 2X,P00122-00943A-265-66,87.160,289.000,SEÑOR FROGS,PLAYERA,PLAYERA_SEÑOR FROGS_ADULTO-ADOLESCENTE MASCULINO,ADULTO-ADOLESCENTE MASCULINO,INVIERNO 2020,MANGA CORTA,2X,Linea,PLAYERA BÁSICA ALGODÓN - SF PIXELEADO A 265-GRIS,ALMACEN CEDIS
780df724-1cd5-52e0-9f24-8d7a654a9a07,2a96238c-52ca-5ab4-b96c-ea62436baeac,0.000,0.000,0.000,0.000,0.000,0.000,PLAYERA HOMBRE GRABADO - SF SELLO SURF EMB A 152-AMARILLO 2X,P72690-18957A-152-66,0.000,499.000,SEÑOR FROGS,PLAYERA,PLAYERA_SEÑOR FROGS_ADULTO-ADOLESCENTE MASCULINO,ADULTO-ADOLESCENTE MASCULINO,PRIMAVERA 2020,MANGA CORTA,2X,Moda,PLAYERA HOMBRE GRABADO - SF SELLO SURF EMB A 152-AMARILLO,PV6
8cfb0299-a5df-5e34-8601-842bba21901e,d6fecbed-b5df-55cd-8f93-a98667ac9d3b,0.000,0.000,0.000,0.000,0.000,0.000,PLAY H OVER - SF CAMU FRANJAS A 193-VERDE L,P00145-00852A-193-63,0.000,399.000,SEÑOR FROGS,PLAYERA,PLAYERA_SEÑOR FROGS_ADULTO-ADOLESCENTE MASCULINO,ADULTO-ADOLESCENTE MASCULINO,VERANO 2021,MANGA CORTA,L,Moda,PLAY H OVER - SF CAMU FRANJAS A 193-VERDE,PV4
